DateAcquired,FileName,Instrument,ExperimentMsOrder,Ms1Analyzer,Ms2Analyzer,Ms3Analyzer,TotalAnalysisTime,TotalScans,NumMs1Scans,NumMs2Scans,NumMs3Scans,Ms1ScanRate(/s),Ms2ScanRate(/s),Ms3ScanRate(/s),MeanDutyCycle(s),MeanMs2TriggerRate(/Ms1Scan),Ms1MedianSummedIntensity,Ms2MedianSummedIntensity,MedianPrecursorIntensity,MedianMs2PeakFractionConsumingTop80PercentTotalIntensity,EsiInstabilityFlags(count),MedianMassDrift(ppm),IdentificationRate(IDs/Ms2Scan),DigestionEfficiency,MissedCleavageRate(/PSM),ModificationFrequencyAtNTerm,ModificationFrequencyAtK,ModificationFrequencyAtX,MedianMsFillTime(ms),MedianMs2FillTime(ms),MedianMs3FillTime(ms),WidthAt10%H(s),WidthAt50%H(s),AsymmetryAt10%H,AsymmetryAt50%H,PeakCapacity,TimeBeforeFirstExceedanceOf10%MaxIntensity,TimeAfterLastExceedanceOf10%MaxIntensity,FractionOfRunAbove10%MaxIntensity,IdChargeRatio3to2,IdChargeRatio4to2,IdentipyParameters
08/28/2018 18:04:31,/projects/ptx_analysis/chughes/projects-current/morin_rawtools/qc_testing/raw/ch_23Aug2018_HeLa_Std_122.raw,LTQ Orbitrap Velos,Ms2,MassAnalyzerFTMS,MassAnalyzerITMS,None,29.997015,10243,1523,8720,0,0.846294098701786,4.84549214752434,-0.0166666666666667,1.18111634931057,5.72554169402495,91175881.9250488,5896.61750411987,379438.578125,0.5,5,2.76675539625927,0.449,0.761692650334076,0.251670378619154,-1,-1,0.0672268907563025,10,12.3663687705994,0,8.0736797200807,2.15411152163448,1.01704443268691,0.911015736441184,835.528189661392,4.86547666666667,0,0.837731829954949,0.240331491712707,0,"fmods: 57.0214@C; nmod: ; kmod: ; xmod: 15.9959@M; fastaDB: /projects/ptx_analysis/chughes/databases/current/uniprot_human-crap_sep2018_FWD.fasta; pythonExecutable: /home/chughes/Virtual_Python2712/bin/python; identipyScript: /home/chughes/Virtual_Python2712/bin/identipy"
08/28/2018 18:42:27,/projects/ptx_analysis/chughes/projects-current/morin_rawtools/qc_testing/raw/ch_23Aug2018_HeLa_Std_123.raw,LTQ Orbitrap Velos,Ms2,MassAnalyzerFTMS,MassAnalyzerITMS,None,29.9959733333333,9940,1623,8317,0,0.901892941584677,4.62171509251988,-0.0166666666666667,1.10877905113987,5.12446087492298,53551967.9609375,5268.18767523766,346968.59375,0.504424778761062,24,2.77457542865464,0.397,0.765743073047859,0.249370277078086,-1,-1,0.0252100840336134,10,13.8287181854248,0,7.9367219611802,2.19664177619155,0.981802787580486,0.886136006812174,819.322667676999,5.95895,0.273291666666669,0.792230723857158,0.232919254658385,0,"fmods: 57.0214@C; nmod: ; kmod: ; xmod: 15.9959@M; fastaDB: /projects/ptx_analysis/chughes/databases/current/uniprot_human-crap_sep2018_FWD.fasta; pythonExecutable: /home/chughes/Virtual_Python2712/bin/python; identipyScript: /home/chughes/Virtual_Python2712/bin/identipy"
08/28/2018 19:20:25,/projects/ptx_analysis/chughes/projects-current/morin_rawtools/qc_testing/raw/ch_23Aug2018_HeLa_Std_124.raw,LTQ Orbitrap Velos,Ms2,MassAnalyzerFTMS,MassAnalyzerITMS,None,29.99769,10269,1531,8738,0,0.850717050008882,4.85536615478616,-0.0166666666666667,1.17547896799477,5.70738079686479,91773618.6552734,4817.55557358265,374369.546875,0.507042253521127,5,2.89100596515967,0.429,0.780885780885781,0.228438228438228,-1,-1,0.0849056603773585,10,12.5126194953918,0,7.61595379989345,2.1725947523802,1.03067177556678,0.897294825848104,828.438620699121,4.82340166666667,0.316686666666669,0.828650528312902,0.159459459459459,0,"fmods: 57.0214@C; nmod: ; kmod: ; xmod: 15.9959@M; fastaDB: /projects/ptx_analysis/chughes/databases/current/uniprot_human-crap_sep2018_FWD.fasta; pythonExecutable: /home/chughes/Virtual_Python2712/bin/python; identipyScript: /home/chughes/Virtual_Python2712/bin/identipy"
08/28/2018 19:58:23,/projects/ptx_analysis/chughes/projects-current/morin_rawtools/qc_testing/raw/ch_23Aug2018_HeLa_Std_125.raw,LTQ Orbitrap Velos,Ms2,MassAnalyzerFTMS,MassAnalyzerITMS,None,29.998795,10187,1540,8647,0,0.855695319124346,4.80467365225209,-0.0166666666666667,1.16864025974026,5.61493506493507,87370545.3502197,4475.92027854919,360049.96875,0.51063829787234,17,2.59105756354125,0.387,0.788113695090439,0.229974160206718,-1,-1,0.0381679389312977,10,13.3516283035278,0,7.89159964761165,2.18926455152573,1.0552418488259,0.893453488351507,822.160893595798,5.86035333333333,0.296658333333337,0.794758033892139,0.201863354037267,0,"fmods: 57.0214@C; nmod: ; kmod: ; xmod: 15.9959@M; fastaDB: /projects/ptx_analysis/chughes/databases/current/uniprot_human-crap_sep2018_FWD.fasta; pythonExecutable: /home/chughes/Virtual_Python2712/bin/python; identipyScript: /home/chughes/Virtual_Python2712/bin/identipy"
08/28/2018 20:36:22,/projects/ptx_analysis/chughes/projects-current/morin_rawtools/qc_testing/raw/ch_23Aug2018_HeLa_Std_126.raw,LTQ Orbitrap Velos,Ms2,MassAnalyzerFTMS,MassAnalyzerITMS,None,29.9943066666667,10141,1538,8603,0,0.85470641195971,4.78090979329609,-0.0166666666666667,1.16999239271782,5.59362808842653,86893976.255249,4104.57236003876,336197.53125,0.511111111111111,28,2.84792529434956,0.364,0.788461538461538,0.228021978021978,-1,-1,0.0373831775700935,10,14.0641651153564,0,7.70126569784859,2.16885386845064,0.99149724770411,0.897172144898324,829.773930912929,4.87761333333333,0.201103333333336,0.830677310760753,0.205298013245033,0,"fmods: 57.0214@C; nmod: ; kmod: ; xmod: 15.9959@M; fastaDB: /projects/ptx_analysis/chughes/databases/current/uniprot_human-crap_sep2018_FWD.fasta; pythonExecutable: /home/chughes/Virtual_Python2712/bin/python; identipyScript: /home/chughes/Virtual_Python2712/bin/identipy"
08/28/2018 21:14:22,/projects/ptx_analysis/chughes/projects-current/morin_rawtools/qc_testing/raw/ch_23Aug2018_HeLa_Std_127.raw,LTQ Orbitrap Velos,Ms2,MassAnalyzerFTMS,MassAnalyzerITMS,None,30.0399833333333,10226,1531,8695,0,0.849522913258772,4.82469087575769,-0.0166666666666667,1.17552397126061,5.67929457870673,90932097.6086426,3593.19763183594,364026.8125,0.515151515151515,4,2.50859187296271,0.312,0.778846153846154,0.240384615384615,-1,-1,0.0481927710843374,10,13.0054779052734,0,7.86055719835462,2.23814087440151,1.04489397435988,0.914542388076485,805.310791923216,4.856455,0.240358333333337,0.830100389002244,0.164179104477612,0,"fmods: 57.0214@C; nmod: ; kmod: ; xmod: 15.9959@M; fastaDB: /projects/ptx_analysis/chughes/databases/current/uniprot_human-crap_sep2018_FWD.fasta; pythonExecutable: /home/chughes/Virtual_Python2712/bin/python; identipyScript: /home/chughes/Virtual_Python2712/bin/identipy"
08/28/2018 21:52:20,/projects/ptx_analysis/chughes/projects-current/morin_rawtools/qc_testing/raw/ch_23Aug2018_HeLa_Std_128.raw,LTQ Orbitrap Velos,Ms2,MassAnalyzerFTMS,MassAnalyzerITMS,None,29.9981716666667,10110,1534,8576,0,0.852376218192309,4.76530537628243,-0.0166666666666667,1.17319087353325,5.59061277705345,85076542.8304443,3369.94169521332,321573.0625,0.51219512195122,11,2.62015952132835,0.389,0.804627249357326,0.205655526992288,-1,-1,0.0333333333333333,10,14.9664673805237,0,8.02035301957027,2.21636418220655,1.05512479667699,0.904667257787286,812.091403772859,4.78514833333333,0.327579999999998,0.829565335176261,0.246794871794872,0,"fmods: 57.0214@C; nmod: ; kmod: ; xmod: 15.9959@M; fastaDB: /projects/ptx_analysis/chughes/databases/current/uniprot_human-crap_sep2018_FWD.fasta; pythonExecutable: /home/chughes/Virtual_Python2712/bin/python; identipyScript: /home/chughes/Virtual_Python2712/bin/identipy"
08/28/2018 22:30:16,/projects/ptx_analysis/chughes/projects-current/morin_rawtools/qc_testing/raw/ch_23Aug2018_HeLa_Std_129.raw,LTQ Orbitrap Velos,Ms2,MassAnalyzerFTMS,MassAnalyzerITMS,None,29.9965516666667,10162,1512,8650,0,0.840190443167118,4.80664506176956,-0.0166666666666667,1.19020634920635,5.72089947089947,89340315.3492432,2912.62675857544,333386.171875,0.518518518518518,7,3.11379155417458,0.382,0.782722513089005,0.240837696335079,-1,-1,0.05,10,14.2116928100586,0,7.91248011661285,2.16101232112349,0.988657308269575,0.890636895361028,832.847218133539,4.77777833333333,0.266254999999997,0.831846227213561,0.228295819935691,0,"fmods: 57.0214@C; nmod: ; kmod: ; xmod: 15.9959@M; fastaDB: /projects/ptx_analysis/chughes/databases/current/uniprot_human-crap_sep2018_FWD.fasta; pythonExecutable: /home/chughes/Virtual_Python2712/bin/python; identipyScript: /home/chughes/Virtual_Python2712/bin/identipy"
08/28/2018 23:08:20,/projects/ptx_analysis/chughes/projects-current/morin_rawtools/qc_testing/raw/ch_23Aug2018_HeLa_Std_130.raw,LTQ Orbitrap Velos,Ms2,MassAnalyzerFTMS,MassAnalyzerITMS,None,30.0071816666667,10139,1515,8624,0,0.841563855615639,4.79052586853417,-0.0166666666666667,1.18678145214522,5.69240924092409,88047949.2736816,2514.0293006897,330332.984375,0.521739130434783,1,3.3976132929329,0.35,0.817142857142857,0.214285714285714,-1,-1,0.0535714285714286,10,14.3055152893066,0,8.01897719623682,2.1897470964084,1.0636100739548,0.892606358041288,822.209515862837,6.17979,0.288226666666667,0.784181815785462,0.202749140893471,0,"fmods: 57.0214@C; nmod: ; kmod: ; xmod: 15.9959@M; fastaDB: /projects/ptx_analysis/chughes/databases/current/uniprot_human-crap_sep2018_FWD.fasta; pythonExecutable: /home/chughes/Virtual_Python2712/bin/python; identipyScript: /home/chughes/Virtual_Python2712/bin/identipy"
08/28/2018 23:46:38,/projects/ptx_analysis/chughes/projects-current/morin_rawtools/qc_testing/raw/ch_23Aug2018_HeLa_Std_131.raw,LTQ Orbitrap Velos,Ms2,MassAnalyzerFTMS,MassAnalyzerITMS,None,29.9940883333333,10061,1514,8547,0,0.841374695105872,4.7498213468097,-0.0166666666666667,1.18853110964333,5.64531043593131,80993260.7878418,2179.10421228409,284962.21875,0.52,14,3.1451453249983,0.329,0.793313069908815,0.221884498480243,-1,-1,0.055045871559633,10,17.1759243011475,0,7.79135785644492,2.23572298288595,1.04143042043899,0.905332968412846,804.950037985904,4.95365,0.200656666666671,0.828155914946129,0.200729927007299,0,"fmods: 57.0214@C; nmod: ; kmod: ; xmod: 15.9959@M; fastaDB: /projects/ptx_analysis/chughes/databases/current/uniprot_human-crap_sep2018_FWD.fasta; pythonExecutable: /home/chughes/Virtual_Python2712/bin/python; identipyScript: /home/chughes/Virtual_Python2712/bin/identipy"
08/29/2018 00:24:36,/projects/ptx_analysis/chughes/projects-current/morin_rawtools/qc_testing/raw/ch_23Aug2018_HeLa_Std_132.raw,LTQ Orbitrap Velos,Ms2,MassAnalyzerFTMS,MassAnalyzerITMS,None,29.9934016666667,10132,1518,8614,0,0.843615663375343,4.78715765765165,-0.0166666666666667,1.18537391304348,5.67457180500659,88370157.6373291,2100.61072158813,321039.15625,0.522902097902098,7,3.14451323399069,0.28,0.789285714285714,0.235714285714286,-1,-1,0.0365853658536585,10,15.0724725723267,0,7.90829032804503,2.1680139999544,1.08107934154545,0.89608271140034,830.07033166661,6.043845,0.340578333333333,0.787139071310184,0.166666666666667,0,"fmods: 57.0214@C; nmod: ; kmod: ; xmod: 15.9959@M; fastaDB: /projects/ptx_analysis/chughes/databases/current/uniprot_human-crap_sep2018_FWD.fasta; pythonExecutable: /home/chughes/Virtual_Python2712/bin/python; identipyScript: /home/chughes/Virtual_Python2712/bin/identipy"
08/29/2018 01:02:34,/projects/ptx_analysis/chughes/projects-current/morin_rawtools/qc_testing/raw/ch_23Aug2018_HeLa_Std_133.raw,LTQ Orbitrap Velos,Ms2,MassAnalyzerFTMS,MassAnalyzerITMS,None,29.9936833333333,10059,1524,8535,0,0.846944935130354,4.74322507961783,-0.0166666666666667,1.18071430446194,5.6003937007874,85987251.3886719,1912.90752315521,298294.15625,0.523809523809524,6,3.10669287720423,0.291,0.786941580756014,0.230240549828179,-1,-1,0.0588235294117647,10,15.737114906311,0,7.72535423415695,2.1675458370968,1.17007448339413,0.924429776563703,830.257413338214,4.88659,0.322784999999996,0.826317596871786,0.173387096774194,0,"fmods: 57.0214@C; nmod: ; kmod: ; xmod: 15.9959@M; fastaDB: /projects/ptx_analysis/chughes/databases/current/uniprot_human-crap_sep2018_FWD.fasta; pythonExecutable: /home/chughes/Virtual_Python2712/bin/python; identipyScript: /home/chughes/Virtual_Python2712/bin/identipy"
08/29/2018 01:40:34,/projects/ptx_analysis/chughes/projects-current/morin_rawtools/qc_testing/raw/ch_23Aug2018_HeLa_Std_134.raw,LTQ Orbitrap Velos,Ms2,MassAnalyzerFTMS,MassAnalyzerITMS,None,29.9972266666667,9982,1541,8441,0,0.856288315220789,4.69041509979148,-0.0166666666666667,1.16783095392602,5.47761194029851,80635372.2382813,1777.05305743217,282291.625,0.521739130434783,15,3.89088913319783,0.288,0.756944444444444,0.263888888888889,-1,-1,0.0512820512820513,10,17.0655155181885,0,7.9321697988933,2.22703680682923,1.00857016121049,0.911378674971651,808.174159708899,4.82440333333333,0.310709999999997,0.82881373033596,0.225531914893617,0,"fmods: 57.0214@C; nmod: ; kmod: ; xmod: 15.9959@M; fastaDB: /projects/ptx_analysis/chughes/databases/current/uniprot_human-crap_sep2018_FWD.fasta; pythonExecutable: /home/chughes/Virtual_Python2712/bin/python; identipyScript: /home/chughes/Virtual_Python2712/bin/identipy"
08/29/2018 02:18:32,/projects/ptx_analysis/chughes/projects-current/morin_rawtools/qc_testing/raw/ch_23Aug2018_HeLa_Std_135.raw,LTQ Orbitrap Velos,Ms2,MassAnalyzerFTMS,MassAnalyzerITMS,None,30.0009966666667,10099,1531,8568,0,0.850625495874105,4.76039140996037,-0.0166666666666667,1.17516002612672,5.59634225996081,85699190.380127,1828.26681184769,306950.921875,0.525485587034517,20,3.21794292820955,0.3,0.746666666666667,0.263333333333333,-1,-1,0.0795454545454545,10,15.411527633667,0,7.71176290117282,2.22843988716589,1.01920309238421,0.894190769646292,807.766819453812,5.99023833333333,0.327929999999999,0.789321564376308,0.224489795918367,0,"fmods: 57.0214@C; nmod: ; kmod: ; xmod: 15.9959@M; fastaDB: /projects/ptx_analysis/chughes/databases/current/uniprot_human-crap_sep2018_FWD.fasta; pythonExecutable: /home/chughes/Virtual_Python2712/bin/python; identipyScript: /home/chughes/Virtual_Python2712/bin/identipy"
08/29/2018 02:56:34,/projects/ptx_analysis/chughes/projects-current/morin_rawtools/qc_testing/raw/ch_23Aug2018_HeLa_Std_136.raw,LTQ Orbitrap Velos,Ms2,MassAnalyzerFTMS,MassAnalyzerITMS,None,30.0011066666667,10052,1517,8535,0,0.842843800542154,4.7420381263199,-0.0166666666666667,1.18514555042848,5.62623599208965,85536709.8588867,1709.45862483978,291130.71875,0.523809523809524,13,3.35841046620103,0.284,0.785211267605634,0.235915492957746,-1,-1,0.0333333333333333,10,16.482723236084,0,8.04673918921502,2.20333198452352,1.05493164018001,0.920335755846223,816.974660488703,4.748385,0.282151666666667,0.832135755096066,0.188284518828452,0,"fmods: 57.0214@C; nmod: ; kmod: ; xmod: 15.9959@M; fastaDB: /projects/ptx_analysis/chughes/databases/current/uniprot_human-crap_sep2018_FWD.fasta; pythonExecutable: /home/chughes/Virtual_Python2712/bin/python; identipyScript: /home/chughes/Virtual_Python2712/bin/identipy"
08/29/2018 03:34:36,/projects/ptx_analysis/chughes/projects-current/morin_rawtools/qc_testing/raw/ch_23Aug2018_HeLa_Std_137.raw,LTQ Orbitrap Velos,Ms2,MassAnalyzerFTMS,MassAnalyzerITMS,None,29.9993866666667,10057,1522,8535,0,0.84566835831824,4.74229923669263,-0.0166666666666667,1.18175164257556,5.60775295663601,84547089.0908203,1725.74955368042,281608.875,0.521739130434783,16,3.46710564108501,0.266,0.774436090225564,0.259398496240602,-1,-1,0.087719298245614,10,17.0917129516602,0,8.11790829445258,2.21501092727673,0.968205599666883,0.881424483327136,812.620460619121,6.08779666666667,0.299645000000002,0.786946710285406,0.237209302325581,0,"fmods: 57.0214@C; nmod: ; kmod: ; xmod: 15.9959@M; fastaDB: /projects/ptx_analysis/chughes/databases/current/uniprot_human-crap_sep2018_FWD.fasta; pythonExecutable: /home/chughes/Virtual_Python2712/bin/python; identipyScript: /home/chughes/Virtual_Python2712/bin/identipy"
08/29/2018 04:12:36,/projects/ptx_analysis/chughes/projects-current/morin_rawtools/qc_testing/raw/ch_23Aug2018_HeLa_Std_138.raw,LTQ Orbitrap Velos,Ms2,MassAnalyzerFTMS,MassAnalyzerITMS,None,30.0079683333333,10020,1538,8482,0,0.854314208989474,4.71150397961555,-0.0166666666666667,1.17015988296489,5.5149544863459,81446183.0303955,1514.38614177704,289391.578125,0.523364485981308,25,3.64785759755878,0.285,0.76140350877193,0.256140350877193,-1,-1,0.0579710144927536,10,16.2791509628296,0,7.60200052197044,2.25824660247261,1.0298162781656,0.907009347991768,797.290295058394,5.87627166666667,0.293460000000003,0.7943319486712,0.197478991596639,0,"fmods: 57.0214@C; nmod: ; kmod: ; xmod: 15.9959@M; fastaDB: /projects/ptx_analysis/chughes/databases/current/uniprot_human-crap_sep2018_FWD.fasta; pythonExecutable: /home/chughes/Virtual_Python2712/bin/python; identipyScript: /home/chughes/Virtual_Python2712/bin/identipy"
08/29/2018 04:50:34,/projects/ptx_analysis/chughes/projects-current/morin_rawtools/qc_testing/raw/ch_23Aug2018_HeLa_Std_139.raw,LTQ Orbitrap Velos,Ms2,MassAnalyzerFTMS,MassAnalyzerITMS,None,29.9982733333333,10000,1515,8485,0,0.841807856551052,4.71467964543609,-0.0166666666666667,1.1879195379538,5.6006600660066,85128409.9375,1411.91339111328,266315.625,0.52,1,3.55222306311813,0.279,0.777777777777778,0.236559139784946,-1,-1,0.0405405405405405,10,17.9271125793457,0,8.11443475366419,2.2806943180273,1.08223780998332,0.903284953896411,789.18791780778,4.942815,0.336670000000002,0.824007037293924,0.24,0,"fmods: 57.0214@C; nmod: ; kmod: ; xmod: 15.9959@M; fastaDB: /projects/ptx_analysis/chughes/databases/current/uniprot_human-crap_sep2018_FWD.fasta; pythonExecutable: /home/chughes/Virtual_Python2712/bin/python; identipyScript: /home/chughes/Virtual_Python2712/bin/identipy"
08/29/2018 05:28:34,/projects/ptx_analysis/chughes/projects-current/morin_rawtools/qc_testing/raw/ch_23Aug2018_HeLa_Std_140.raw,LTQ Orbitrap Velos,Ms2,MassAnalyzerFTMS,MassAnalyzerITMS,None,29.9937583333333,10017,1519,8498,0,0.844161318505511,4.72263521044097,-0.0166666666666667,1.18460770243581,5.59447004608295,84681119.7751465,1300.16632270813,269636.96875,0.521739130434783,11,3.76548673890188,0.236,0.758474576271186,0.275423728813559,-1,-1,0.0476190476190476,10,17.459677696228,0,8.06560175250681,2.21003339983611,1.03318393920418,0.911295091678363,814.297874472602,5.99303333333333,0.277983333333331,0.790922611398872,0.21025641025641,0,"fmods: 57.0214@C; nmod: ; kmod: ; xmod: 15.9959@M; fastaDB: /projects/ptx_analysis/chughes/databases/current/uniprot_human-crap_sep2018_FWD.fasta; pythonExecutable: /home/chughes/Virtual_Python2712/bin/python; identipyScript: /home/chughes/Virtual_Python2712/bin/identipy"
