RetentionTime	Intensity
1.31217666666667	297038.15625
1.31973	260692.03125
1.32734833333333	250901.328125
1.33486166666667	226442.875
1.34244833333333	270519.21875
1.350115	178838.296875
1.35759666666667	199740.796875
1.36518166666667	329176
1.37271166666667	277120.125
1.38026833333333	276672.71875
1.387855	260807.6875
1.39542833333333	243742.34375
1.402995	285027.25
1.41054833333333	330496.96875
1.42149333333333	240113.671875
1.42727333333333	309028.78125
1.43484333333333	319918.0625
1.44242833333333	351151.3125
1.44996333333333	280467.71875
1.45752333333333	269374.375
1.465085	297135.75
1.47269166666667	273219.40625
1.48029	221221.640625
1.48779	255325.453125
1.49873833333333	323410.25
1.50450666666667	354425.59375
1.5155	369656.25
1.52137	400505.75
1.53192833333333	384164.15625
1.53768333333333	331114.15625
1.54527333333333	357091.5625
1.55285833333333	324009.625
1.56039666666667	309395.4375
1.56796333333333	290735.6875
1.57553333333333	302666.46875
1.58311166666667	304403.875
1.59069666666667	338279.1875
1.59820166666667	317201.875
1.6058	308871.71875
1.61336833333333	338440.84375
1.62094166666667	379691.65625
1.62854166666667	363899.78125
1.63606833333333	322507.375
1.64365166666667	363495.96875
1.6512	346500.03125
1.65877	332718.53125
1.66638	387775
1.67729166666667	396922.15625
1.68304166666667	367605.40625
1.69071666666667	344570.09375
1.69819333333333	393845.78125
1.70577	374490.375
1.71334333333333	445903.3125
1.72088666666667	468867.125
1.72843833333333	446829.0625
1.73601333333333	444975.59375
1.74361166666667	491959.6875
1.75474833333333	446813.1875
1.7605	434101.75
1.76808333333333	393329.4375
1.77564166666667	382658.9375
1.78951666666667	424698.125
1.79885833333333	389360.625
1.80463833333333	432458.53125
1.81221333333333	451618.25
1.81982666666667	543900.125
1.82735666666667	486200.21875
1.83493	522531.0625
1.84586166666667	454858.09375
1.85161	521046.875
1.85932166666667	480024.65625
1.86673833333333	543564.5
1.87432333333333	519213.96875
1.88189666666667	481198.625
1.88944833333333	566222
1.89706333333333	636194.0625
1.90818666666667	527772.1875
1.91394166666667	482214.1875
1.92153	567488.5
1.92905166666667	481214.28125
1.93667833333333	527765.9375
1.94418833333333	580894.375
1.95177	611775.8125
1.96272666666667	581154.4375
1.96850666666667	613299.375
1.97607166666667	583312.6875
1.98365666666667	525903.875
1.99119	517214
1.99876	502172.09375
2.01273	665318.9375
2.01846166666667	595493.4375
2.02612	644217.0625
2.03359833333333	630354.5625
2.04113833333333	586782.6875
2.04880833333333	594863.25
2.05630333333333	622849.75
2.06394333333333	605044.9375
2.07139666666667	557741.375
2.07901	554353.5625
2.08659333333333	683088.875
2.094145	560786.6875
2.10169833333333	611520.5
2.11963166666667	666642.1875
2.12533	618491.625
2.13629333333333	655723.9375
2.14201666666667	599624.875
2.14958666666667	513676
2.15719333333333	575018.5
2.16469833333333	579265
2.17594833333333	568768.3125
2.18524	614985.3125
2.19449833333333	597286.125
2.20389166666667	615746.875
2.209625	685400.4375
2.21718166666667	664052.5
2.22482333333333	636203.375
2.23570666666667	641055.1875
2.24142333333333	564418.125
2.24900833333333	708937.1875
2.25654666666667	622564.5625
2.26418166666667	623761.5
2.27516166666667	665009.5
2.28087333333333	653412
2.29510833333333	686594.25
2.30085333333333	696498.9375
2.31174333333333	588350.5
2.31755333333333	519609.28125
2.32844333333333	464639.25
2.33425666666667	671480.9375
2.34180166666667	662089.5625
2.35274333333333	593677.5
2.35853666666667	720915.8125
2.36618166666667	591170.625
2.37708166666667	760624.6875
2.38622333333333	768396.125
2.39204	591371.5
2.39957333333333	534638.0625
2.407195	662977.375
2.41472166666667	709827.4375
2.42226666666667	643011.9375
2.440715	683046
2.44985833333333	585006.875
2.45568166666667	631790.875
2.463485	619685.75
2.470765	605175.5625
2.47841666666667	599040.25
2.48591	577569.6875
2.49686833333333	613099.5625
2.50265	725213.25
2.51022833333333	742577.9375
2.51781166666667	597334.4375
2.52841833333333	551432
2.53430666666667	592277.5
2.54175666666667	765767.0625
2.55658333333333	567491.375
2.56926333333333	625486.5
2.57507	607691
2.58267166666667	675131.6875
2.59020833333333	622687.3125
2.60110333333333	675769.0625
2.60688833333333	741370.4375
2.61443166666667	705556
2.62199166666667	555157.1875
2.63336333333333	559123.5
2.64611666666667	679013.125
2.65187833333333	630871.9375
2.65945666666667	633842.0625
2.66704166666667	643892.5625
2.67458	693713.1875
2.68217	650127.75
2.68975	671892.9375
2.69756	714357.875
2.70497333333333	724439.3125
2.71606	643542.4375
2.72516333333333	691320.5
2.73094166666667	719957.9375
2.73851	679205
2.74604833333333	776252.1875
2.7536	701394.1875
2.76117166666667	676470.1875
2.76876	643494.8125
2.77633	681027.6875
2.79063333333333	674657.4375
2.799995	702300.625
2.81277166666667	702791.6875
2.81849	740800.9375
2.82942833333333	739716.8125
2.83516	767994.9375
2.84268	786496.5625
2.850305	778378.4375
2.86124333333333	592364.5
2.86696166666667	838420.125
2.87801333333333	563901
2.883765	814676.875
2.8913	809807.5625
2.90251666666667	709054.9375
2.91168833333333	861102.1875
2.92109833333333	917041.5
2.92679166666667	906564.5625
2.93776166666667	932728.5625
2.943495	899973.9375
2.951085	1019516.375
2.95866833333333	943942.25
2.96620166666667	786779.25
2.97375333333333	977083.6875
2.98131	786486
2.99229166666667	858909.9375
2.997995	742696.0625
3.00559333333333	880895.4375
3.01313333333333	736765.0625
3.02074	812163.3125
3.02830833333333	836901.4375
3.03582666666667	800530.625
3.043495	858773.25
3.05093666666667	806779.125
3.05850166666667	722593.9375
3.06613666666667	779119.75
3.07365166666667	757282.0625
3.08125	721741.5625
3.09219166666667	715585.5
3.09794333333333	740235.75
3.105525	759872.25
3.11305166666667	765046.9375
3.12061166666667	706669.9375
3.13155833333333	739058.4375
3.13730333333333	751030.5625
3.14491833333333	658144.25
3.15603333333333	772676.875
3.16174	618614.0625
3.169345	692649.5
3.17691333333333	793325.75
3.18449666666667	643809.375
3.19537	679081.3125
3.20110666666667	870613.25
3.208645	709625.125
3.21632333333333	746392.5625
3.22383166666667	810856
3.231365	830583.1875
3.23893833333333	779295.0625
3.246495	713658.5
3.254085	758795.75
3.26526166666667	786923.625
3.27097833333333	847044.0625
3.27853833333333	793649.1875
3.28611333333333	874129.875
3.29368	749034.75
3.30128833333333	710107.5
3.30881833333333	796151.0625
3.31640666666667	727115.25
3.32395333333333	866353.875
3.33151166666667	827172.0625
3.342795	771238.75
3.34850166666667	784645.3125
3.35608	809260.6875
3.36364	770277.625
3.37121333333333	828411.375
3.37882666666667	854046.25
3.38968	866591.6875
3.39538833333333	744765.625
3.40296333333333	820000.75
3.41052166666667	917558.8125
3.41812833333333	790991.4375
3.42565833333333	738277.1875
3.43322	759973.75
3.44080666666667	755592.625
3.44836833333333	663838.0625
3.45597333333333	769814.75
3.463765	765296.0625
3.471075	869618.25
3.47864333333333	750409
3.48619333333333	782294.5
3.49381333333333	809038.125
3.50133833333333	800715.5
3.508905	815122.4375
3.51646833333333	800048.4375
3.52405166666667	806230.25
3.531645	856232.875
3.53917166666667	928790.125
3.54676666666667	874823.4375
3.55440333333333	840356.3125
3.56186833333333	796942
3.569475	854529.9375
3.57700666666667	854746.1875
3.58458166666667	824523.625
3.59214666666667	866079.6875
3.59973333333333	813108.4375
3.60731666666667	803341.625
3.61484666666667	802711.8125
3.62242166666667	783330.375
3.63009166666667	860838.6875
3.63754333333333	736647.6875
3.64796666666667	766031.625
3.65367666666667	796647
3.66125166666667	931446.5
3.66880833333333	791188.875
3.676395	803690.8125
3.68733	762194.25
3.69303	752137.75
3.70062	819428.625
3.70818	879648.75
3.71962333333333	816409.1875
3.72542666666667	768269.375
3.73289666666667	911101.75
3.74046833333333	835362.6875
3.74803	785932.3125
3.755645	683727.8125
3.76317166666667	835428.625
3.77073666666667	865934.3125
3.778295	810626.875
3.78586333333333	836925.5625
3.79347666666667	801800
3.801005	914885.9375
3.808575	812068.9375
3.81614333333333	761439.125
3.82370166666667	790273.8125
3.83130666666667	765758.75
3.83883666666667	819268.1875
3.846405	842860.0625
3.85398166666667	807331.5
3.86155833333333	799646.5
3.86915666666667	825407
3.87668	860419.0625
3.88425166666667	828320.375
3.89192	856938.9375
3.90270833333333	753516.9375
3.90841166666667	801321.6875
3.91597833333333	799021.0625
3.92690833333333	799993.25
3.93263	821859.625
3.94023833333333	824105.4375
3.94777	822019.75
3.955345	951024.6875
3.963165	843884.375
3.97385166666667	810971.6875
3.97956666666667	704975.625
3.98712166666667	826936.25
3.99468666666667	769490.6875
4.00226	872440.3125
4.01370333333333	830766
4.01941833333333	773349.5625
4.02701	807380.6875
4.03455	826893.75
4.04211166666667	798527.75
4.04972833333333	848072.75
4.05724166666667	834962.4375
4.06492	922941.4375
4.07239666666667	843252.9375
4.079965	867165.875
4.08756333333333	763670.8125
4.09508333333333	795761.25
4.10267333333333	757567.4375
4.11021166666667	832933.6875
4.11778666666667	822469.0625
4.12539	716633.25
4.13294	785884.3125
4.140495	823082.6875
4.14805666666667	856083.5
4.15903166666667	840551.0625
4.16474166666667	886388.4375
4.17230166666667	839299.25
4.17983833333333	839748.5625
4.18744333333333	807979.125
4.19504166666667	777489.1875
4.20257333333333	813861.4375
4.21013166666667	815771.0625
4.21770833333333	776798.9375
4.225245	751848.5
4.23295	681889.875
4.24038333333333	740348.75
4.24795166666667	743316.875
4.25928666666667	759284.1875
4.26497	720745.3125
4.272575	681744.875
4.28011833333333	813444.5
4.28768166666667	738668.75
4.295245	806847.5
4.30281666666667	710931.6875
4.31043333333333	779850.5625
4.31798166666667	777321.8125
4.32551	774850.125
4.33308666666667	750461.6875
4.34064333333333	755360.0625
4.348255	737925.9375
4.35579166666667	782504.6875
4.36339666666667	807767.875
4.37092333333333	756214.625
4.37848166666667	776792.3125
4.3861	822495.6875
4.39362	781417.625
4.40128333333333	807475
4.40875333333333	839601.0625
4.41632166666667	851766.0625
4.42393333333333	725150.3125
4.43145666666667	755243.75
4.43902833333333	756644.0625
4.44659166666667	743607.1875
4.45416833333333	835522.6875
4.46176166666667	772664.125
4.46929333333333	811999.5
4.47685833333333	712350.25
4.48443	801459
4.491995	758074.1875
4.49960333333333	838183
4.50714333333333	791540.4375
4.51469666666667	841142.4375
4.52227333333333	824940.125
4.52984333333333	756692.6875
4.53744	780323
4.54496666666667	736768.75
4.55253666666667	859615.875
4.56011833333333	750378.5
4.56777333333333	813733.875
4.575285	735318.25
4.582805	709573.75
4.59037833333333	671729.5
4.59794166666667	849243.25
4.60550833333333	719619.875
4.61312166666667	688881.5625
4.620645	813200.375
4.62821166666667	852028.5
4.63578666666667	722158.6875
4.64335	821582.5625
4.65095166666667	810631.8125
4.65848666666667	855325.9375
4.666055	846623.5625
4.67361833333333	760150.875
4.68460333333333	7309346
4.70974333333333	28577610
4.73348833333333	128142728
4.75687	49209368
4.78112333333333	25351936
4.80577666666667	51051316
4.83026166666667	54593012
4.85380666666667	34269204
4.87863166666667	38444288
4.90313333333333	49996116
4.929535	73383752
4.94687833333333	60299280
4.95548	78845136
4.973395	76238208
4.98236333333333	69519632
4.99281	57401568
4.99961	65501396
5.01245833333333	49044740
5.02926166666667	40561092
5.04159833333333	58403952
5.05187166666667	55208160
5.064555	49198872
5.08126	46014596
5.096345	78215360
5.11863833333333	60158176
5.14058666666667	43120704
5.15887666666667	33181450
5.18519666666667	24301732
5.21051333333333	24882784
5.23801	20595426
5.25247166666667	18635148
5.27419666666667	14399949
5.287315	13904196
5.30530166666667	11342449
5.32657833333333	10631219
5.35417833333333	9944213
5.37618833333333	8150020.5
5.399165	6329707
5.4238	6927021
5.45311166666667	4722474.5
5.474885	4838563
5.48866333333333	3879988
5.49889166666667	3969478.75
5.51485833333333	4011029.25
5.52691666666667	3600359.75
5.53375166666667	3551662
5.54307166666667	3686768.25
5.562975	3277030
5.57349166666667	3046062.25
5.58036666666667	4665877
5.602605	3269113.75
5.621135	9951798
5.645315	2800270.75
5.666585	6804094
5.696875	14273571
5.72368833333333	18041148
5.75259	19992544
5.77347333333333	19085688
5.80009166666667	34215344
5.82366666666667	56312148
5.85245666666667	89035584
5.877065	126661352
5.90306	106323968
5.92728	98722712
5.95229833333333	67788200
5.97786166666667	42779816
6.00250333333333	21866762
6.02912333333333	18221856
6.05348666666667	18214756
6.07847833333333	17789230
6.10381166666667	24562566
6.12766666666667	48388404
6.15231	58141352
6.17802833333333	103924184
6.20347833333333	89289488
6.22898166666667	57337760
6.254765	51215184
6.278545	95064608
6.30304666666667	152019488
6.32829166666667	159957088
6.35408	149266800
6.37886	153089456
6.40413833333333	117459696
6.42944166666667	66478460
6.45405333333333	34449132
6.47919666666667	39891080
6.503745	45872052
6.52848166666667	36522820
6.55260166666667	24403426
6.5776	28310782
6.60193333333333	41855424
6.62575666666667	57123004
6.65041333333333	57755580
6.67412	42990516
6.69777	26320348
6.72263333333333	133218040
6.747165	140982128
6.77189666666667	136084912
6.79603333333333	117408344
6.821435	79448136
6.84823166666667	47027848
6.87368333333333	35430964
6.90077833333333	53343712
6.92789833333333	60386868
6.95383	56311772
6.97930833333333	63258008
7.003985	48718936
7.03260666666667	49572632
7.05894833333333	28488186
7.08474666666667	37928840
7.11236333333333	45849520
7.137775	92695016
7.16388166666667	146179968
7.19018666666667	198771936
7.217635	253478848
7.24487166666667	303947808
7.27028166666667	311863872
7.294885	266435728
7.321555	160152944
7.34767166666667	128618728
7.37361166666667	151162368
7.39973	120812472
7.42413666666667	69961136
7.44973	26665476
7.47475833333333	38163744
7.49882	61504592
7.523745	89648696
7.54881666666667	80908824
7.57355	56085880
7.59852333333333	51833204
7.62344833333333	50531028
7.64798333333333	46182280
7.67274833333333	37095576
7.697025	42282568
7.72152166666667	40897404
7.74638833333333	63850952
7.77087833333333	159877600
7.79481	238899664
7.81920833333333	289199776
7.84359833333333	339343520
7.869505	290597152
7.89498	309093280
7.91939	274596352
7.94438333333333	218753440
7.969355	189523504
7.99463	144381136
8.019395	136143696
8.04493333333333	199023648
8.07029	203413056
8.09590166666667	199861712
8.12237166666667	148631888
8.1475	149755088
8.17168166666667	116779320
8.19723833333333	58493416
8.22369833333333	42231944
8.24961666666667	65043068
8.27617166666667	67461040
8.30091333333333	42028676
8.32544666666667	23355790
8.35004666666667	25067052
8.37485833333333	33650720
8.39964666666667	48388120
8.42403	59650072
8.45040166666667	67270624
8.47523	94180248
8.49953333333333	99548296
8.52402	80946136
8.549115	54921688
8.57363166666667	32636550
8.59861	24136106
8.62324666666667	17763372
8.647935	17514064
8.67188333333333	34948668
8.69675666666667	97908832
8.720955	149810800
8.74625333333333	182290112
8.770575	163447648
8.79603166666667	120934592
8.82083166666667	81585568
8.84544166666667	51414800
8.87049666666667	39662212
8.89572	72444360
8.92155833333333	105559280
8.946775	141707440
8.97299666666667	237966688
8.99946	283428480
9.02437166666667	316113824
9.04980666666667	290665888
9.07429833333333	278177216
9.10078	269550560
9.127915	271215968
9.153075	226687664
9.17859833333333	206129744
9.204505	194664544
9.23165833333333	179114272
9.25682666666667	158014528
9.28125833333333	107017248
9.30550166666667	114013144
9.33162	159732688
9.356625	101811144
9.38272666666667	63797004
9.407325	45740636
9.43381166666667	40785788
9.45803666666667	40476016
9.48353833333333	44877156
9.508855	39108288
9.53336833333333	49731704
9.55851666666667	73646360
9.58359333333333	93805240
9.609445	138942016
9.63529666666667	163411376
9.66044666666667	175046656
9.6858	172577424
9.71172166666667	153296752
9.73730333333333	115878712
9.763715	86510624
9.78873333333333	63030368
9.81412333333333	55590012
9.838665	80479968
9.8638	239074448
9.887965	378069120
9.91268833333333	456968128
9.937605	373240032
9.96374333333333	307284992
9.989045	225304544
10.0129166666667	88535600
10.0382566666667	83095160
10.0634166666667	55770816
10.0893833333333	35220136
10.11509	77497584
10.1398033333333	179464576
10.1641883333333	172135552
10.1891833333333	116637744
10.2149233333333	160261840
10.2395366666667	192004128
10.2635516666667	227389280
10.2876833333333	258659744
10.3118366666667	243799792
10.336645	223891104
10.3618216666667	235998512
10.38811	204805424
10.4139166666667	198933040
10.4397783333333	192863776
10.465965	133651280
10.490755	86528008
10.5161616666667	43205148
10.5410766666667	43064640
10.5662133333333	57943140
10.5915316666667	59096992
10.61744	62774808
10.64236	40885364
10.6675216666667	69799440
10.69168	43545952
10.7168733333333	23395570
10.74126	28082216
10.7659283333333	39440672
10.79187	58577192
10.8171833333333	80238520
10.8426583333333	91416608
10.867145	75174600
10.8920283333333	143760416
10.9164783333333	160795888
10.9410416666667	162689168
10.9673816666667	116411120
10.9924783333333	116191888
11.0182216666667	87439256
11.044155	93488328
11.0695333333333	85696520
11.0943866666667	167586352
11.118975	163485120
11.144285	170506784
11.16894	144544320
11.194195	104088344
11.21867	71445856
11.2435183333333	58646024
11.2679616666667	69690568
11.29267	73241104
11.3179183333333	156588896
11.3424883333333	238722048
11.3675183333333	229691088
11.39261	266195248
11.41803	225845984
11.4439666666667	175886000
11.468755	119281704
11.4942033333333	62385292
11.519415	97633848
11.5440616666667	106434232
11.5694433333333	71643984
11.5956216666667	68599336
11.6204533333333	94102176
11.64519	89687208
11.6705816666667	47939480
11.694845	50460280
11.7200616666667	44279896
11.745475	36041360
11.770885	37810660
11.7958233333333	52380224
11.8215916666667	50355184
11.847805	58250844
11.8721633333333	76073712
11.89753	69169104
11.9218816666667	62452248
11.9470833333333	111808896
11.9721916666667	141880080
11.9971583333333	104651104
12.0224383333333	77766160
12.0476116666667	117206256
12.0729216666667	124631232
12.0982633333333	144182896
12.1234233333333	135635712
12.1489033333333	101731944
12.1744516666667	66480896
12.1986766666667	44531904
12.2231216666667	98032360
12.247895	93776744
12.272715	101143096
12.2975233333333	134594432
12.3219933333333	140725424
12.34753	99740064
12.3730816666667	65625036
12.39763	47218340
12.4233416666667	58450740
12.4480816666667	52139792
12.4737766666667	61498852
12.4993816666667	74030832
12.524075	58877740
12.5493733333333	62893552
12.5734216666667	72091720
12.5980033333333	104398872
12.6227133333333	93728184
12.647475	58677688
12.67223	56576412
12.6976466666667	70226872
12.7233416666667	98884696
12.7485916666667	210983344
12.7734766666667	233010832
12.7985766666667	211857680
12.8244066666667	131334904
12.8498416666667	76378360
12.8747866666667	68020016
12.8990683333333	102004120
12.9242866666667	203214416
12.94913	189614336
12.9750066666667	96892816
13.0000216666667	73626784
13.0242466666667	311238752
13.0483233333333	432230432
13.0732533333333	484087648
13.0978733333333	565293504
13.1227	530863328
13.1481633333333	474443168
13.173535	417990848
13.1993133333333	369894624
13.223675	435315904
13.2494883333333	486079552
13.2747716666667	505483648
13.2993866666667	513614944
13.3248083333333	466110048
13.3501733333333	394033824
13.3758816666667	249419040
13.401785	153125984
13.4260583333333	81595576
13.4520266666667	39889172
13.477475	42164900
13.5028616666667	60852156
13.5283483333333	64648840
13.5530483333333	44238564
13.5778933333333	58868356
13.6032116666667	45536296
13.627875	77555544
13.653595	116744480
13.6798616666667	123770152
13.7051766666667	76106520
13.7301733333333	37898220
13.7556583333333	77862000
13.7809383333333	63031128
13.8065333333333	81128864
13.832125	85301472
13.8566433333333	69111768
13.88153	64570148
13.9066583333333	49453792
13.9315766666667	79929184
13.9564733333333	88907040
13.9836766666667	53431832
14.0085466666667	52494540
14.032825	87431152
14.057075	75469040
14.0821683333333	161214864
14.106795	281416832
14.1324566666667	283141440
14.1586516666667	245428192
14.184425	183449328
14.210285	94361688
14.2352983333333	48372540
14.2606233333333	38532320
14.2859816666667	56152588
14.3120816666667	85652560
14.3367916666667	110696504
14.362035	143669248
14.387925	250257408
14.4134366666667	218993712
14.43746	181614560
14.4621033333333	114303552
14.4872366666667	98660192
14.513275	91683920
14.537635	81323880
14.5626083333333	192276128
14.5879733333333	218342224
14.6143	233747664
14.64056	159818640
14.6669516666667	138309296
14.6924133333333	138744976
14.7176	94941056
14.743005	44837068
14.7684783333333	62989284
14.7940266666667	77724648
14.8194133333333	39372076
14.84465	69876872
14.8699016666667	64331484
14.895395	33192910
14.9203	26142716
14.94583	31765742
14.97018	31446268
14.9943	46649644
15.0201033333333	73531224
15.04537	105528312
15.0711583333333	116867816
15.0957433333333	162006528
15.1210933333333	165104496
15.1463266666667	137714912
15.1710633333333	94457248
15.1957933333333	92194008
15.2208583333333	157436576
15.2448916666667	159728176
15.2692783333333	102978512
15.2946933333333	55556180
15.3190516666667	45210916
15.3450616666667	74883320
15.3701716666667	128299760
15.3953933333333	124596360
15.4203666666667	108169528
15.4464266666667	55923380
15.4713183333333	140416208
15.49594	221047680
15.521075	252241824
15.5454266666667	209996608
15.5714066666667	407540544
15.5970433333333	426633312
15.6226783333333	426900352
15.6484016666667	390099680
15.6729316666667	353332640
15.6977466666667	295229600
15.7231783333333	201517088
15.7489683333333	150994656
15.7742716666667	117869424
15.8008166666667	115202544
15.8262066666667	113495232
15.850785	80429120
15.8763733333333	166985024
15.9026466666667	269273056
15.928155	310731552
15.9532266666667	252281120
15.978575	178795040
16.0032933333333	81322104
16.0274966666667	76089488
16.052995	116326496
16.0788833333333	119791488
16.1044866666667	199892848
16.1300983333333	255013424
16.1547583333333	233180256
16.18056	282512416
16.206065	279905696
16.230865	227769824
16.2564783333333	140985952
16.282605	123523208
16.3085683333333	124361456
16.3339966666667	73660192
16.3596266666667	71794936
16.384755	104371488
16.4106066666667	93311960
16.4369116666667	131197320
16.462825	134389440
16.4878966666667	126361048
16.51356	53923240
16.5394833333333	54792668
16.56466	73653480
16.5895766666667	69555256
16.6151166666667	82255776
16.6404783333333	78528720
16.66566	63710308
16.6916466666667	88750840
16.7172916666667	176239888
16.7416666666667	170953424
16.7662383333333	147483344
16.7917783333333	238074128
16.8170333333333	298856768
16.8417066666667	311193952
16.8678183333333	313509824
16.8931966666667	282146688
16.9192133333333	261149920
16.94468	223712224
16.9703266666667	165448208
16.9963283333333	86830048
17.0208916666667	33146648
17.0466233333333	50456516
17.07217	133471280
17.0970466666667	180063008
17.1231133333333	166245600
17.149285	101957664
17.1753516666667	107483648
17.2012783333333	166821648
17.22616	166191664
17.2518366666667	135011680
17.2771383333333	92793400
17.3020883333333	103807408
17.3274383333333	103034184
17.3538383333333	100241640
17.379965	65452408
17.4059316666667	25675856
17.4318566666667	58253628
17.4574783333333	155763312
17.4821083333333	182986912
17.5081383333333	150973360
17.534795	93430248
17.5603366666667	52502116
17.58548	51290444
17.6107616666667	105543680
17.635995	166361088
17.66099	254795312
17.6855716666667	281414272
17.710915	263746272
17.7362133333333	201473904
17.762345	124368480
17.788605	102926672
17.814655	105955576
17.8396983333333	130588392
17.86594	120806560
17.8920166666667	91263720
17.9174366666667	58931612
17.9437016666667	36082736
17.9696766666667	49532712
17.9943566666667	58628872
18.0199583333333	125278280
18.0453316666667	139676000
18.070985	97987872
18.0966866666667	85184864
18.122945	61393072
18.1487116666667	63032724
18.1750783333333	67443336
18.200115	61926716
18.2260966666667	72532712
18.25278	123034104
18.278295	173065152
18.303725	416541888
18.3285916666667	527085888
18.3538116666667	597532544
18.37983	627917056
18.40577	536212736
18.431975	496902848
18.45752	408086336
18.4829516666667	340457440
18.5096383333333	263905536
18.534785	176124640
18.5607266666667	112142704
18.5865516666667	82950104
18.6125883333333	75923400
18.63816	61661824
18.6629783333333	113493416
18.6883283333333	151374240
18.7140966666667	208223488
18.74033	236430544
18.7658716666667	269924064
18.7920383333333	319322016
18.8176916666667	372404000
18.8435766666667	353282144
18.86964	286350560
18.895235	193210208
18.9208816666667	120638072
18.94695	115086360
18.9716333333333	138540384
18.9967233333333	117313208
19.023125	69761152
19.0492866666667	34228688
19.075345	31668042
19.10132	21047758
19.127265	62989740
19.153125	124257688
19.17845	146759984
19.2037766666667	123770480
19.2288716666667	135060976
19.25536	117620672
19.2810183333333	93710040
19.3066416666667	64523460
19.3319083333333	84907672
